"order_id","product_id","product_category","supplier","customer_country","employee_city","order_month","shipper_name","unit_price","quantity","discount","total_amount"
10337,26,"Confections","Heli Süßwaren GmbH & Co. KG","Germany","Redmond","10","Federal Shipping","24.9",24,"0","597.5999908447266"
10337,36,"Seafood","Svensk Sjöföda AB","Germany","Redmond","10","Federal Shipping","15.2",20,"0","303.99999618530273"
10337,37,"Seafood","Svensk Sjöföda AB","Germany","Redmond","10","Federal Shipping","20.8",28,"0","582.3999786376953"
10337,72,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Redmond","10","Federal Shipping","27.8",25,"0","694.9999809265137"
10338,17,"Meat/Poultry","Pavlova, Ltd.","USA","Redmond","10","Federal Shipping","31.2",20,"0","624.0000152587891"
10338,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","USA","Redmond","10","Federal Shipping","20.7",15,"0","310.5000114440918"
10339,4,"Condiments","New Orleans Cajun Delights","Canada","Tacoma","10","United Package","17.6",10,"0","176.00000381469727"
10339,17,"Meat/Poultry","Pavlova, Ltd.","Canada","Tacoma","10","United Package","31.2",70,"0.05","2074.8000491082666"
10339,62,"Confections","Forêts d'érables","Canada","Tacoma","10","United Package","39.4",28,"0","1103.2000427246094"
10340,18,"Seafood","Pavlova, Ltd.","France","Seattle","10","Federal Shipping","50",20,"0.05","949.9999992549419"
10340,41,"Seafood","New England Seafood Cannery","France","Seattle","10","Federal Shipping","7.7",12,"0.05","87.7799977567792"
10340,43,"Beverages","Leka Trading","France","Seattle","10","Federal Shipping","36.8",40,"0.05","1398.3999699115752"
10341,33,"Dairy Products","Norske Meierier","Denmark","London","10","Federal Shipping","2",8,"0","16"
10341,59,"Dairy Products","Gai pâturage","Denmark","London","10","Federal Shipping","44",9,"0.15","336.59999763965607"
10342,2,"Beverages","Exotic Liquids","Germany","Redmond","10","United Package","15.2",24,"0.2","291.8399952507019"
10342,31,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Redmond","10","United Package","10",56,"0.2","447.99999833106995"
10342,36,"Seafood","Svensk Sjöföda AB","Germany","Redmond","10","United Package","15.2",40,"0.2","486.3999920845032"
10342,55,"Meat/Poultry","Ma Maison","Germany","Redmond","10","United Package","19.2",40,"0.2","614.400022125244"
10343,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Germany","Redmond","10","Speedy Express","26.6",50,"0","1330.0000190734863"
10343,68,"Confections","Specialty Biscuits, Ltd.","Germany","Redmond","10","Speedy Express","10",4,"0.05","37.99999997019768"
10343,76,"Beverages","Karkki Oy","Germany","Redmond","10","Speedy Express","14.4",15,"0","215.9999942779541"
10344,4,"Condiments","New Orleans Cajun Delights","USA","Redmond","11","United Package","17.6",35,"0","616.0000133514404"
10344,8,"Condiments","Grandma Kelly's Homestead","USA","Redmond","11","United Package","32",70,"0.25","1680"
10345,8,"Condiments","Grandma Kelly's Homestead","Germany","Tacoma","11","United Package","32",70,"0","2240"
10345,19,"Confections","Specialty Biscuits, Ltd.","Germany","Tacoma","11","United Package","7.3",80,"0","584.0000152587891"
10345,42,"Grains/Cereals","Leka Trading","Germany","Tacoma","11","United Package","11.2",9,"0","100.79999828338623"
10346,17,"Meat/Poultry","Pavlova, Ltd.","USA","Kirkland","11","Federal Shipping","31.2",36,"0.1","1010.8800230455398"
10346,56,"Grains/Cereals","Pasta Buttini s.r.l.","USA","Kirkland","11","Federal Shipping","30.4",20,"0","607.9999923706055"
10347,25,"Confections","Heli Süßwaren GmbH & Co. KG","Brazil","Redmond","11","Federal Shipping","11.2",10,"0","111.99999809265137"
10347,39,"Beverages","Aux joyeux ecclésiastiques","Brazil","Redmond","11","Federal Shipping","14.4",50,"0.15","611.9999794960023"
10347,40,"Seafood","New England Seafood Cannery","Brazil","Redmond","11","Federal Shipping","14.7",4,"0","58.79999923706055"
10347,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Brazil","Redmond","11","Federal Shipping","6.2",6,"0.15","31.619998805522926"
10348,1,"Beverages","Specialty Biscuits, Ltd.","Germany","Redmond","11","United Package","14.4",15,"0.15","183.5999938488007"
10348,23,"Grains/Cereals","PB Knäckebröd AB","Germany","Redmond","11","United Package","7.2",25,"0","179.99999523162842"
10349,54,"Meat/Poultry","Ma Maison","USA","London","11","Speedy Express","5.9",24,"0","141.60000228881836"
10350,50,"Confections","Karkki Oy","France","London","11","United Package","13",15,"0.1","175.49999970942736"
10350,69,"Dairy Products","Norske Meierier","France","London","11","United Package","28.8",18,"0.1","466.5599868679047"
10351,38,"Beverages","Aux joyeux ecclésiastiques","Austria","Seattle","11","Speedy Express","210.8",20,"0.05","4005.200054842234"
10351,41,"Seafood","New England Seafood Cannery","Austria","Seattle","11","Speedy Express","7.7",13,"0","100.09999752044678"
10351,44,"Condiments","Leka Trading","Austria","Seattle","11","Speedy Express","15.5",77,"0.05","1133.8249991107732"
10351,65,"Condiments","New Orleans Cajun Delights","Austria","Seattle","11","Speedy Express","16.8",10,"0.05","159.59999262690545"
10352,24,"Beverages","Refrescos Americanas LTDA","Portugal","Kirkland","11","Federal Shipping","3.6",10,"0","35.999999046325684"
10352,54,"Meat/Poultry","Ma Maison","Portugal","Kirkland","11","Federal Shipping","5.9",20,"0.15","100.30000091791152"
10353,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Austria","London","11","Federal Shipping","16.8",12,"0.2","161.27999207496646"
10353,38,"Beverages","Aux joyeux ecclésiastiques","Austria","London","11","Federal Shipping","210.8",50,"0.2","8432.000090658665"
10354,1,"Beverages","Specialty Biscuits, Ltd.","Mexico","Seattle","11","Federal Shipping","14.4",12,"0","172.79999542236328"
10354,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Mexico","Seattle","11","Federal Shipping","99",4,"0","396"
10355,24,"Beverages","Refrescos Americanas LTDA","UK","London","11","Speedy Express","3.6",25,"0","89.99999761581421"
10355,57,"Grains/Cereals","Pasta Buttini s.r.l.","UK","London","11","Speedy Express","15.6",25,"0","390.00000953674316"
10356,31,"Dairy Products","Formaggi Fortini s.r.l.","Germany","London","11","United Package","10",30,"0","300"
10356,55,"Meat/Poultry","Ma Maison","Germany","London","11","United Package","19.2",12,"0","230.40000915527344"
10356,69,"Dairy Products","Norske Meierier","Germany","London","11","United Package","28.8",20,"0","575.9999847412109"
10357,10,"Seafood","Tokyo Traders","Venezuela","Seattle","11","Federal Shipping","24.8",30,"0.2","595.1999794721604"
10357,26,"Confections","Heli Süßwaren GmbH & Co. KG","Venezuela","Seattle","11","Federal Shipping","24.9",16,"0","398.3999938964844"
10357,60,"Dairy Products","Gai pâturage","Venezuela","Seattle","11","Federal Shipping","27.2",8,"0.2","174.08000423431395"
10358,24,"Beverages","Refrescos Americanas LTDA","France","London","11","Speedy Express","3.6",10,"0.05","34.199999067187306"
10358,34,"Beverages","Bigfoot Breweries","France","London","11","Speedy Express","11.2",10,"0.05","106.39999810457229"
10358,36,"Seafood","Svensk Sjöföda AB","France","London","11","Speedy Express","15.2",20,"0.05","288.79999614953994"
10359,16,"Confections","Pavlova, Ltd.","UK","London","11","Federal Shipping","13.9",56,"0.05","739.4799791258574"
10359,31,"Dairy Products","Formaggi Fortini s.r.l.","UK","London","11","Federal Shipping","10",70,"0.05","664.9999994784594"
10359,60,"Dairy Products","Gai pâturage","UK","London","11","Federal Shipping","27.2",80,"0.05","2067.2000563621523"
10360,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","France","Redmond","11","Federal Shipping","36.4",30,"0","1092.0000457763672"
10360,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","France","Redmond","11","Federal Shipping","99",35,"0","3465"
10360,38,"Beverages","Aux joyeux ecclésiastiques","France","Redmond","11","Federal Shipping","210.8",10,"0","2108.000030517578"
10360,49,"Confections","Karkki Oy","France","Redmond","11","Federal Shipping","16",35,"0","560"
10360,54,"Meat/Poultry","Ma Maison","France","Redmond","11","Federal Shipping","5.9",28,"0","165.2000026702881"
10361,39,"Beverages","Aux joyeux ecclésiastiques","Germany","Seattle","11","United Package","14.4",54,"0.1","699.839980301857"
10361,60,"Dairy Products","Gai pâturage","Germany","Seattle","11","United Package","27.2",55,"0.1","1346.4000355362891"
10362,25,"Confections","Heli Süßwaren GmbH & Co. KG","France","Kirkland","11","Speedy Express","11.2",50,"0","559.9999904632568"
10362,51,"Produce","G'day, Mate","France","Kirkland","11","Speedy Express","42.4",20,"0","848.0000305175781"
10362,54,"Meat/Poultry","Ma Maison","France","Kirkland","11","Speedy Express","5.9",24,"0","141.60000228881836"
10363,31,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Redmond","11","Federal Shipping","10",20,"0","200"
10363,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Germany","Redmond","11","Federal Shipping","6.2",12,"0","74.39999771118164"
10363,76,"Beverages","Karkki Oy","Germany","Redmond","11","Federal Shipping","14.4",12,"0","172.79999542236328"
10364,69,"Dairy Products","Norske Meierier","UK","Seattle","11","Speedy Express","28.8",30,"0","863.9999771118164"
10364,71,"Dairy Products","Norske Meierier","UK","Seattle","11","Speedy Express","17.2",5,"0","86.00000381469727"
10365,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Mexico","Kirkland","11","United Package","16.8",24,"0","403.1999816894531"
10366,65,"Condiments","New Orleans Cajun Delights","Spain","Seattle","11","United Package","16.8",5,"0","83.99999618530273"
10366,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Spain","Seattle","11","United Package","10.4",5,"0","51.99999809265137"
10367,34,"Beverages","Bigfoot Breweries","Denmark","London","11","Federal Shipping","11.2",36,"0","403.1999931335449"
10367,54,"Meat/Poultry","Ma Maison","Denmark","London","11","Federal Shipping","5.9",18,"0","106.20000171661377"
10367,65,"Condiments","New Orleans Cajun Delights","Denmark","London","11","Federal Shipping","16.8",15,"0","251.9999885559082"
10367,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Denmark","London","11","Federal Shipping","10.4",7,"0","72.79999732971191"
10368,21,"Confections","Specialty Biscuits, Ltd.","Austria","Tacoma","11","United Package","8",5,"0.1","35.999999940395355"
10368,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Austria","Tacoma","11","United Package","36.4",13,"0.1","425.8800171476602"
10368,57,"Grains/Cereals","Pasta Buttini s.r.l.","Austria","Tacoma","11","United Package","15.6",25,"0","390.00000953674316"
10368,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Austria","Tacoma","11","United Package","26.6",35,"0.1","837.9000106289983"
10369,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","USA","Seattle","12","United Package","99",20,"0","1980"
10369,56,"Grains/Cereals","Pasta Buttini s.r.l.","USA","Seattle","12","United Package","30.4",18,"0.25","410.3999948501587"
10370,1,"Beverages","Specialty Biscuits, Ltd.","Switzerland","London","12","United Package","14.4",15,"0.15","183.5999938488007"
10370,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Switzerland","London","12","United Package","26.6",30,"0","798.0000114440918"
10370,74,"Produce","Tokyo Traders","Switzerland","London","12","United Package","8",20,"0.15","135.99999904632568"
10371,36,"Seafood","Svensk Sjöföda AB","France","Seattle","12","Speedy Express","15.2",6,"0.2","72.95999881267548"
10372,20,"Confections","Specialty Biscuits, Ltd.","Brazil","London","12","United Package","64.8",12,"0.25","583.2000274658203"
10372,38,"Beverages","Aux joyeux ecclésiastiques","Brazil","London","12","United Package","210.8",40,"0.25","6324.000091552734"
10372,60,"Dairy Products","Gai pâturage","Brazil","London","12","United Package","27.2",70,"0.25","1428.0000400543213"
10372,72,"Dairy Products","Formaggi Fortini s.r.l.","Brazil","London","12","United Package","27.8",42,"0.25","875.6999759674072"
10373,58,"Seafood","Escargots Nouveaux","Ireland","Redmond","12","Federal Shipping","10.6",80,"0.2","678.4000218868255"
10373,71,"Dairy Products","Norske Meierier","Ireland","Redmond","12","Federal Shipping","17.2",50,"0.2","688.0000279545783"
10374,31,"Dairy Products","Formaggi Fortini s.r.l.","Poland","Seattle","12","Federal Shipping","10",30,"0","300"
10374,58,"Seafood","Escargots Nouveaux","Poland","Seattle","12","Federal Shipping","10.6",15,"0","159.0000057220459"
10375,14,"Produce","Mayumi's","USA","Kirkland","12","United Package","18.6",15,"0","279.0000057220459"
10375,54,"Meat/Poultry","Ma Maison","USA","Kirkland","12","United Package","5.9",10,"0","59.000000953674316"
10376,31,"Dairy Products","Formaggi Fortini s.r.l.","Canada","Seattle","12","United Package","10",42,"0.05","398.9999996870756"
10377,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","UK","Seattle","12","Federal Shipping","36.4",20,"0.15","618.8000216007231"
10377,39,"Beverages","Aux joyeux ecclésiastiques","UK","Seattle","12","Federal Shipping","14.4",20,"0.15","244.79999179840092"
10378,71,"Dairy Products","Norske Meierier","Sweden","London","12","Federal Shipping","17.2",6,"0","103.20000457763672"
10379,41,"Seafood","New England Seafood Cannery","Brazil","Tacoma","12","Speedy Express","7.7",8,"0.1","55.439998534917834"
10379,63,"Condiments","Pavlova, Ltd.","Brazil","Tacoma","12","Speedy Express","35.1",16,"0.1","505.4399771904946"
10379,65,"Condiments","New Orleans Cajun Delights","Brazil","Tacoma","12","Speedy Express","16.8",20,"0.1","302.39998576641085"
10380,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Ireland","Seattle","12","Federal Shipping","20.7",18,"0.1","335.34001180440185"
10380,53,"Meat/Poultry","G'day, Mate","Ireland","Seattle","12","Federal Shipping","26.2",20,"0.1","471.6000129520893"
10380,60,"Dairy Products","Gai pâturage","Ireland","Seattle","12","Federal Shipping","27.2",6,"0.1","146.8800038766861"
10380,70,"Beverages","Pavlova, Ltd.","Ireland","Seattle","12","Federal Shipping","12",30,"0","360"
10381,74,"Produce","Tokyo Traders","Venezuela","Kirkland","12","Federal Shipping","8",14,"0","112"
10382,5,"Condiments","New Orleans Cajun Delights","Austria","Redmond","12","Speedy Express","17",32,"0","544"
10382,18,"Seafood","Pavlova, Ltd.","Austria","Redmond","12","Speedy Express","50",9,"0","450"
10382,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Austria","Redmond","12","Speedy Express","99",14,"0","1386"
10382,33,"Dairy Products","Norske Meierier","Austria","Redmond","12","Speedy Express","2",60,"0","120"
10382,74,"Produce","Tokyo Traders","Austria","Redmond","12","Speedy Express","8",50,"0","400"
10383,13,"Seafood","Mayumi's","UK","Seattle","12","Federal Shipping","4.8",20,"0","96.00000381469727"
10383,50,"Confections","Karkki Oy","UK","Seattle","12","Federal Shipping","13",15,"0","195"
10383,56,"Grains/Cereals","Pasta Buttini s.r.l.","UK","Seattle","12","Federal Shipping","30.4",20,"0","607.9999923706055"
10384,20,"Confections","Specialty Biscuits, Ltd.","Sweden","Kirkland","12","Federal Shipping","64.8",28,"0","1814.4000854492188"
10384,60,"Dairy Products","Gai pâturage","Sweden","Kirkland","12","Federal Shipping","27.2",15,"0","408.0000114440918"
10385,7,"Produce","Grandma Kelly's Homestead","USA","Seattle","12","United Package","24",10,"0.2","191.99999928474426"
10385,60,"Dairy Products","Gai pâturage","USA","Seattle","12","United Package","27.2",20,"0.2","435.20001058578487"
10385,68,"Confections","Specialty Biscuits, Ltd.","USA","Seattle","12","United Package","10",8,"0.2","63.99999976158142"
10386,24,"Beverages","Refrescos Americanas LTDA","Brazil","London","12","Federal Shipping","3.6",15,"0","53.999998569488525"
10386,34,"Beverages","Bigfoot Breweries","Brazil","London","12","Federal Shipping","11.2",10,"0","111.99999809265137"
10387,24,"Beverages","Refrescos Americanas LTDA","Norway","Seattle","12","United Package","3.6",15,"0","53.999998569488525"
10387,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Norway","Seattle","12","United Package","36.4",6,"0","218.40000915527344"
10387,59,"Dairy Products","Gai pâturage","Norway","Seattle","12","United Package","44",12,"0","528"
10387,71,"Dairy Products","Norske Meierier","Norway","Seattle","12","United Package","17.2",15,"0","258.0000114440918"
10388,45,"Seafood","Lyngbysild","UK","Tacoma","12","Speedy Express","7.6",15,"0.2","91.19999851584436"
10388,52,"Grains/Cereals","G'day, Mate","UK","Tacoma","12","Speedy Express","5.6",20,"0.2","89.59999814033509"
10388,53,"Meat/Poultry","G'day, Mate","UK","Tacoma","12","Speedy Express","26.2",40,"0","1048.0000305175781"
10389,10,"Seafood","Tokyo Traders","Canada","Redmond","12","United Package","24.8",16,"0","396.79998779296875"
